Calf ID,Diet,Sampling_date,Antibiotic_bef_aft,Farm,Acetic acid (mM),Propionic acid (mM),Butyric acid (mM),Isobutyric acid (mM),Valeric acid (mM),Isovaleric acid (mM),Total SCFA (mM),Acetic acid (%),Propionic acid (%),Butyric acid (%),Isobutyric acid (%),Valeric acid (%),Isovaleric acid (%),Acetate:Propionate,Total scours score,Body weight gain (kg),Hip height gain (cm),Body girth gain (cm),Average daily gain (kg),Total serum protein (g/L),"MR (DM intake, kg) ","Starter (DM intake, kg) ",Total DM intake (kg) ,Total CP intake (kg),Total ME intake (MJ) ,"MR (DM intake of total, %) ","MR (CP intake of total, %) ","MR (ME intake of total, %) ","MR (DM intake, % of initial BW)","MR (DM intake, kg), wk ","Starter (DM intake, kg), wk","Total DM intake (kg), wk ","Total CP intake (kg), wk ","Total ME intake (MJ), wk ","MR (DM intake of total, %), wk ","MR (CP intake of total, %), wk ","MR (ME intake of total, %), wk ","MR (DM intake, % of initial BW), wk ",Ruminococcaceae UCG-005,Lachnospiraceae unclassified,Bacteroides,Blautia,Alloprevotella,Muribaculaceae unc 1,Rikenellaceae RC9 gut group,Clostridium sensu stricto 1,Romboutsia,Prevotella 2,Eubacterium coprostanoligenes group,Christensenellaceae R7 group,Ruminococcaceae UCG-014,Fusobacterium,Porphyromonadaceae unc,Faecalibacterium,Mollicutes RF39,Ruminococcaceae UCG-010,Prevotellaceae UCG-003,Lachnospiraceae UCG-010,Ruminococcus gauvreauii group,Bifidobacterium,Tyzzerella 4,Paeniclostridium,Roseburia,Turicibacter,Streptococcus,Mollicutes RF39 unc,Pseudomonas,Ruminococcaceae UCG-013,Sharpea,Akkermansia,Terrisporobacter,Peptococcaceae unc,Subdoligranulum,Phascolarctobacterium,Sutterella,Prevotella 9,Ruminiclostridium 9,Prevotellaceae NK3B31 group,Ruminococcaceae,Ruminococcus 1,Olsenella,Odoribacter,Oscillibacter,Ruminococcus torques group,Alistipes,Clostridiales family XIII AD3011 group,Parabacteroides,Lachnospiraceae NK4A136 group,Prevotellaceae Ga6A1 group,Ruminococcaceae unc,Desulfovibrio,Erysipelotrichaceae unc 1,Agathobacter,Anaerovibrio,Lachnospiraceae AC2044 group,Holdemanella,Prevotella 1,Ruminococcaceae UCG-002,Peptoclostridium,Succinivibrio,Lachnospiraceae unc 1,Lachnospiraceae NK3A20 group,Clostridioides,Erysipelotrichaceae UCG-003,Ruminococcaceae NK4A214 group,Megamonas,Mollicutes RF39 unc rumen,Lachnospiraceae unc 2,Catenibacterium,Clostridiales vadinbb60 group unc,Eubacterium nodatum group,Prevotellaceae unc,Muribaculaceae gut metagenome,Treponema 2,Lachnospiraceae GCA-900066575,Anaerostipes,Lachnoclostridium,Faecalitalea,Erysipelotrichaceae unc 2,Lachnospiraceae UCG-001,Acetitomaculum,Ruminococcaceae UCG-009,Lactococcus,Lachnospiraceae UCG-004,Fournierella,Coprococcus 3,Peptococcus,Lachnoclostridium 10,Muribaculaceae unc 2,Bacteroidales unclassified,Intestinimonas,Escherichia Shigella,Ruminococcus 2,Enterobacteriaceae,Bacteroidales unc,Dorea,Erysipelotrichaceae UCG-004,Marvinbryantia,Tyzzerella,Candidatus Stoquefichus,Ruminiclostridium 6,Erysipelotrichaceae UCG-002,Megasphaera,Butyricicoccus,Other
75,ADLIB,2017-11-07,Post_AB,Farmway,24.10950251,5.481002913,2.435538722,1.383609352,0.629109489,1.338992669,35.33378393,68.23357091,15.51207457,6.892946215,3.915825586,1.780475849,3.789553565,4.383545911,0,76.5,19,30,0.910714286,45.42102813,1.2901425,0.102245625,1.392388125,0.283021324,27.96991142,0.926568158,0.941373432,0.949736082,24.52054795,1.586473714,0.1064475,1.692921214,0.433563866,34.12914691,0.938103547,0.950494191,0.957511607,30.1526419,10.40436165,7.519309405,5.338482508,3.892170226,0.340754203,1.022262608,2.248977737,1.764349538,3.468120551,1.181281236,5.482356505,4.50552779,3.324246555,0.030289262,0.234741784,0,2.703316674,3.657428442,1.946085113,1.10555808,1.143419658,0,0.507345146,0.477055884,0,1.037407239,0.113584734,0.128729365,0.219597153,0.749659246,0,14.12994094,1.120702711,1.423595335,0,0.613357565,0.113584734,0.628502196,0.855671664,0.287747993,0.545206724,0.386188096,0,0.204452522,0.802665455,0.128729365,0.128729365,0.43162199,0.075723156,0.060578525,0,0.689080721,0.583068302,0.31046494,0,0.068150841,0,0.060578525,0.037861578,1.067696502,0,0.151446312,0.151446312,0.234741784,0.484628199,0,0.461911252,0,0.31046494,0,0.151446312,0.545206724,0.499772831,0.015144631,0.030289262,0.060578525,0,0,0.287747993,0.31046494,0.166590944,0,0,0.537634409,0.083295472,0,0,0.136301681,0.106012419,0.272603362,0,0.318037256,0,0,0,0.106012419,0,0.12115705,0.015144631,0.143873997,0,0.053006209,0.113584734,0,0,0.522489777,4.308647584
83,ADLIB,2017-11-07,Post_AB,Farmway,,,,,,,,,,,,,,,0,66,16,31,0.785714286,52.83410509,1.208234411,0.073455,1.281689411,0.222587207,25.88755277,0.942688923,0.954403885,0.960984869,30.47922078,1.543434643,0.1587375,1.702172143,0.433058083,33.96195993,0.914804886,0.930774477,0.940034095,38.9350649,15.49036814,16.158957,10.42998621,9.042664327,0.639338097,1.470895491,0.597551293,0.409510677,4.880698675,2.047553383,3.664702687,5.553466215,0.618444695,0.401153316,0.367723873,0.844093435,0.146253813,0.823200033,0.614266015,0.873344198,1.592077222,0,1.79683256,0.639338097,0,0.55576449,0.071037566,0.656052819,0.146253813,0.363545192,0,0.806485312,0.568300531,0.572479211,0.058501525,0.622623376,0.296686306,0.029250763,0.455476161,0.087752288,0.580836572,0,0.10864569,0.11282437,0.693660942,1.479252852,0.250720822,0.513977686,0.188040617,0.096109649,0,0.196397978,0.426225398,0.401153316,0,0.091930968,0,1.12406502,0,0.396974635,0,0,0.944381764,0,0.480548243,0.033429443,0.121181731,0,0.091930968,0,0.050144164,0.133717772,0.601729974,0.025072082,0.037608123,0,0.037608123,0,0.401153316,0,0,0.263256863,0.020893402,0.367723873,0.133717772,0,0,0.217291379,0.739626426,0,0.075216247,0,0.083573607,0,0,0.071037566,0.066858886,0,0,0.530692407,0,0.175504576,0,0,0,0,3.242655969
86,ADLIB,2017-11-07,Post_AB,Farmway,,,,,,,,,,,,,,,0,48,17,19,0.571428571,54.90004457,1.043748964,0.04326375,1.087012714,0.244238321,22.08566774,0.960199408,0.968454824,0.973065041,21.61407249,1.397431286,0.033615,1.431046286,0.369630622,29.23531643,0.982342793,0.985997631,0.988040287,28.9381663,12.28097023,10.68176601,9.549315173,7.529267733,6.771749943,0.206595761,0.543270334,2.333766929,4.001836407,1.26252965,1.583900834,1.27783304,2.30316015,2.28785676,2.846430484,2.769913536,7.598132986,0.436146606,0.902899992,0.673349147,3.573341495,0,0.160685592,0.459101691,0,1.675721172,0.061213559,1.254877955,0.099472033,0.122427118,0,0,1.109495753,0.543270334,0.053561864,0.48970847,0.137730507,0,0.321371184,0.451449996,0.160685592,0,0.038258474,0.26780932,0.321371184,0.23720254,0.130078812,0.329022879,0.351977963,0.030606779,0,0.397888132,0.512663555,0.153033897,0,0,0,0.130078812,0.045910169,0,0.107123728,0,0.130078812,0.038258474,0.25250593,0.283112709,0,0,0.122427118,0.206595761,0,0,0,0,0.01530339,0,0.114775423,0,0.413191522,0.091820338,1.568597444,0.175988982,0,0.183640676,0.306067794,0,0,0.114775423,0,0,0,0.244854235,0.23720254,0,0,0.206595761,0,0.061213559,0,0.306067794,0,0.137730507,0,0,0,0.130078812,3.09128472
90,ADLIB,2017-11-07,Post_AB,Farmway,,,,,,,,,,,,,,,2,69,21,26,0.821428571,53.07715679,1.224562729,0.064439735,1.289002465,0.287703052,26.09979296,0.950008059,0.960289938,0.966051594,21.23764706,1.119633643,0.1624725,1.282106143,0.323801284,25.28725358,0.741183296,0.76257842,0.775065199,19.4178571,4.887279908,6.236629916,6.631561626,7.635346388,5.150567714,0.789863419,0.263287806,13.36185618,9.182162251,0.740496956,0.855685371,2.912621359,0,0.460753661,1.382260984,0.806318907,0,0.937962811,1.234161593,1.10251769,1.398716472,0.065821952,0,0.658219516,0,4.097416488,0.279743294,0,0.115188415,0.62530854,0,2.188579891,3.208820142,0.444298173,0,0.575942077,0.510120125,0,0,0.806318907,1.003784762,0,0.460753661,0,0.197465855,0.213921343,0,0.246832319,0.049366464,0,0,0.032910976,0.641764028,0.230376831,0,0.674675004,0.213921343,0,0.164554879,0.39493171,0,1.530360375,0.065821952,0.065821952,0.444298173,0,0.31265427,3.488563436,0,0,0,0.181010367,0,0,0,0,0,0,1.513904887,0,0,0.246832319,0,0.181010367,0.39493171,0,0,0,0.822774395,0.197465855,0.065821952,0,0,0.329109758,0,0.246832319,0,0,0.526575613,0.543031101,0,0.164554879,0.197465855,0.131643903,0.08227744,0,4.196149416
251,ADLIB,2017-11-07,Post_AB,Ohau,,,,,,,,,,,,,,,0,56,17,24,0.666666667,52.65090081,1.1661735,0.06972,1.2358935,0.224552666,24.97016237,0.943587372,0.955127424,0.961608179,17.97777778,1.234541786,0.1213875,1.355929286,0.345250098,27.0882935,0.907741573,0.925488892,0.935683892,19.031746,22.3536369,9.68066233,5.96096984,6.191602602,1.017149616,4.878769959,1.785925488,0.721466588,3.731519811,0.230632762,1.519810763,3.412182141,1.992903607,0.059136606,1.738616203,0.171496156,0.756948551,1.241868717,1.466587818,1.431105855,1.998817268,0,3.181549379,0.484920166,0.31933767,0.378474276,0.059136606,1.111768185,0.206978119,0.561797753,0,3.010053223,0.283855707,0.603193377,0,0.408042578,0.076877587,0,0.922531047,0.189237138,0.887049083,0,0.047309284,0.082791248,0.644589001,0.076877587,0.768775872,0.514488468,0,0,0,0.449438202,0.082791248,0.544056771,0,0.195150798,0,0.254287404,0.059136606,0.177409817,0,0.218805441,0.680070964,0.059136606,0.354819633,0,0.053222945,0,0,0,0.047309284,0.189237138,0.479006505,0.041395624,0.023654642,0,0.088704908,0,0.390301597,0.798344175,0,0.360733294,0.136014193,0.10644589,0.10644589,0,0,0.206978119,0.159668835,0.201064459,0.023654642,0.668243643,0,0,0.236546422,0.112359551,0,0.372560615,0.035481963,0.739207569,0,0.479006505,0,0,0,0.31933767,3.388527499
254,ADLIB,2017-11-07,Post_AB,Ohau,38.83337165,10.54981154,3.871111562,2.587875203,1.481362947,2.607580296,59.88714148,64.84425654,17.61615479,6.46401125,4.321253509,2.473591008,4.354157222,3.698416348,0,57.5,15,20,0.68452381,57.65021617,1.184295214,0.08372625,1.268021464,0.247200019,25.5358744,0.933970952,0.947368461,0.954916917,19.79690189,1.213743,0.1139175,1.3276605,0.338326853,26.557334,0.907789118,0.925578729,0.935795621,20.2891566,15.7007754,14.82228497,5.284388866,6.974138317,2.218636547,2.953699969,1.586661288,0.340639147,3.738066425,2.146923042,2.402402402,3.64394245,1.51046569,0.55577966,0.636457353,1.402895433,1.263950518,0.506476626,0.878490431,1.662856887,2.738559455,0,3.092644884,0.363049617,0.336157053,0.81125902,0.228586796,1.635964323,0.134462821,0.147909103,0.04482094,0.318228676,0.224104702,0.631975259,0.219622608,0.640939447,0.27788983,0.067231411,0.726099234,0.439245215,0.779884362,0.062749316,0.345121241,0.152391197,0.560261754,0.174801667,0.246515172,0.53336919,0.219622608,0.04482094,0,0.264443548,0.927793465,0.658867823,0,0.058267222,0.085159787,0.421316839,0.02241047,0.192730043,0,0,0.923311371,0,0.188247949,0.013446282,1.026399534,0,0.183765855,0.094123975,0.112052351,0.02241047,0.452691497,0.094123975,0.031374658,0,0.103088163,0,0.954686029,0.026892564,0.470619874,0.04482094,0,0.026892564,0.188247949,0,0,0.129980727,0.869526243,0,0.076195599,0.313746582,0.062749316,0,0.071713505,0.094123975,0.02241047,0,0.103088163,0.246515172,0,0.228586796,0,0.013446282,0,0.174801667,3.576711039
257,ADLIB,2017-11-07,Post_AB,Ohau,,,,,,,,,,,,,,,0,69.5,17,32,0.827380952,53.23221655,1.238694679,0.069253125,1.307947804,0.250968739,26.4569539,0.947052073,0.957914979,0.964008311,22.03357753,1.522841786,0.1101825,1.633024286,0.417806958,32.87032174,0.934711589,0.947782348,0.955184332,27.0879121,15.83187861,10.09802605,10.42030348,7.210957433,2.954209749,0.65798308,3.249630724,1.047401638,4.995300121,0.550557271,1.571102457,2.01423392,3.128776689,0.040284678,1.920236337,2.685645226,2.01423392,1.342822613,0.859406472,0.537129045,1.624815362,0,0.805693568,0.966832281,0.134282261,1.00711696,0,1.315966161,0.107425809,0.335705653,0,0,1.195112126,0.805693568,0.147710487,0.389418558,0.402846784,0.053712905,0.926547603,0.053712905,0.362562106,0,0.389418558,0.577413724,0.268564523,0.496844367,0.093997583,0.402846784,0.537129045,0.214851618,0,0.751980663,1.906808111,1.074258091,0,0,0,0.147710487,0,0.120854035,0,0,0,0,0.577413724,0.080569357,0.228279844,0,0.093997583,0,0.17456694,0.147710487,0,0.093997583,0.040284678,0,0,0,0.308849201,0.335705653,0,0.161138714,0,0.120854035,0.228279844,0,0.295420975,0,0.483416141,0,0.067141131,0,0.59084195,0,0.228279844,0.147710487,0,0,0.147710487,0,0,0.17456694,0,0,0,0.17456694,4.350745267
93,ADLIB,2017-11-16,Post_AB,Farmway,,,,,,,,,,,,,,,0,56.5,18,22,0.680722892,54.41394116,1.227564441,0.058441765,1.286006206,0.259201211,26.07912611,0.954555612,0.963937696,0.969187071,21.02687001,1.986798857,0.093375,2.080173857,0.534821483,42.19209472,0.948337855,0.958091902,0.963729631,34.031746,9.735466839,11.95517483,7.645062227,6.30353968,0.334033727,0.274769678,0.506438231,2.828511395,8.124562254,0.748882065,1.756370885,3.528904693,1.831797856,0.969775335,1.07214051,0.366359571,3.227196811,0.242443834,0.872797802,0.86202252,0.727331502,0,1.519314692,1.993427078,0.177792145,2.343623727,0.107752815,1.400786596,0.167016863,0.387910134,0.021550563,0.016162922,2.192769786,0.544151716,1.319971984,0.624966327,0.253219115,0.043101126,0.393297775,0.899736006,0.409460697,0,0.237056193,0.393297775,0.150853941,0.705780939,0.032325845,0.457949464,0.113140456,0.35558429,2.677657454,0.193955067,0.107752815,0.301707882,0,0.059264048,0,0.775820268,0.043101126,0,0.059264048,0,0.50105059,0.231668552,0.975162976,0.743494424,0.118528097,0.032325845,0.339421367,3.097893432,0,0,0.07003933,0.086202252,0.129303378,0,0.301707882,0.048488767,0.527988794,0.64651689,0.102365174,0.080814611,0,0.242443834,0.371747212,0.1454663,0.334033727,0.193955067,0.269382038,0,0,0,0.317870804,0,0.075426971,0.102365174,0,0.07003933,0.07003933,0,0.107752815,0.107752815,0,0,0,0,4.164646301
95,ADLIB,2017-11-16,Post_AB,Farmway,,,,,,,,,,,,,,,0,59.5,18,22,0.71686747,59.67453358,1.482239536,0.028479375,1.510718911,0.320581303,30.91090345,0.981148462,0.985125948,0.987331609,23.63820471,1.973825357,0.02988,2.003705357,0.518500583,41.05191411,0.976814401,0.98125222,0.983808391,31.4778325,13.10304369,9.645248119,4.430947615,2.985023121,1.311339637,2.916005245,4.420594934,0.234660777,3.067844572,4.731175374,4.154876113,5.062461177,3.050590103,0.065566982,0.093174132,0.931741321,0.842018083,2.577817655,2.674442681,0.879977914,0.607357306,0.017254469,2.950514183,1.242321761,0.148388433,0.138035751,0.500379598,0.986955622,0.148388433,1.142245842,0,0.024156256,0.541790324,0.676375181,0.044861619,0.293325971,0.372696528,0.317482228,0.417558148,0.120781282,0.403754572,0.013803575,0.079370557,0.552143005,0.245013458,0.400303679,0.490026917,0.879977914,0.193250052,0.031058044,0,0.855821658,0.151839326,0.597004624,0,0,0.12768307,0.151839326,0.089723238,0.165642902,0,0,0.020705363,3.609634895,1.021464559,0,0.445165298,0,0.458968873,0.013803575,0.421009041,0.193250052,0.148388433,0.075919663,0.134584857,0,0.179446477,0,0.213955414,1.407964663,0.124232176,0.034508938,0.069017876,0.710884119,0.18289737,0.069017876,0.138035751,0,0.396852785,0.075919663,0.024156256,0,0.106977707,0.037959832,0.217406308,0,0,0,0.103526813,0.096625026,0.013803575,0.106977707,0,0,0,0.072468769,5.77679619
97,ADLIB,2017-11-16,Post_AB,Farmway,26.89917538,7.514063965,2.038282898,1.706373934,0.832423013,1.496810987,40.44315845,66.51106494,18.57932034,5.039870712,4.219190587,2.058254214,3.701023967,3.586556717,0,58,16,26,0.698795181,42.90806479,1.369116107,0.086683125,1.455799232,0.310544219,29.38199361,0.940456676,0.952604991,0.959434578,27.13673469,2.006156143,0.0915075,2.097663643,0.539465665,42.56498311,0.95420883,0.96340323,0.968603893,39.7632653,14.88037616,7.689116305,7.951873876,3.070114784,2.669063753,4.729636288,2.904162633,0.304245609,3.083944129,2.115889918,2.945650671,3.72009404,1.922279076,0.760614023,0.829760752,0.221269534,1.949937768,1.576545429,1.175494399,0,0.567003181,0,0.815931406,0.87124879,0.456368414,1.10634767,0.318074955,1.659521505,0,0.719125985,0,3.429677776,0.248928226,0.622320564,0,0.511685797,0.318074955,0.276586917,0.428709722,0.179781496,0.63614991,0.262757572,0.16595215,0.16595215,0.622320564,0,1.134006361,0.442539068,0.152122805,0,0.069146729,0.179781496,0.677637948,0.221269534,0,0,0.248928226,0.331904301,0.23509888,0.193610842,0,0,0.110634767,5.504079657,0.622320564,0.179781496,0.262757572,0,0.152122805,0.649979256,0.110634767,0,0.23509888,0.138293459,0.055317383,0.041488038,0,0,0.387221684,0.248928226,0.387221684,0,0,0.276586917,0.262757572,0,0,0.152122805,0.276586917,0.193610842,0.16595215,0.691467294,0,0.096805421,0,0.345733647,0.318074955,0,0.027658692,0,0,0.096805421,0.23509888,0,0,0,5.006223206
100,ADLIB,2017-11-16,Post_AB,Farmway,,,,,,,,,,,,,,,0,62,14,27,0.738095238,62.52840061,1.236583911,0.068941875,1.305525786,0.275828956,26.4092135,0.947192253,0.958027674,0.964105301,26.3952381,1.921313571,0,1.921313571,0.498773003,39.55984644,1,1,1,41.010989,12.22864282,6.418866156,24.05122599,3.451507106,3.217241918,0.531001093,2.37388724,0.156176792,2.38950492,1.077619866,2.295798844,1.671091676,1.311885054,7.480868343,1.155708262,0.40605966,4.435420896,0.484148056,1.405591129,0,1.062002186,0,2.420740278,0.640324848,0,0.812119319,0,0.890207715,0.140559113,0,0,0,0.374824301,0.484148056,0,0.374824301,1.140090583,0,0,0.093706075,0.140559113,0,0,2.38950492,0,0,0.109323754,0.921443074,0.546618772,0.078088396,0.874590036,1.18694362,0.078088396,0.109323754,0,0,0,0.249882867,0.078088396,0,0.249882867,0,0.39044198,0.187412151,0.218647509,0.109323754,0,0,0,0,0,0,0,0.156176792,0.046853038,0,0,0,0.343588943,0.640324848,0.312353584,0.093706075,0,0,0.124941434,0,0.249882867,0.156176792,0.031235358,0,0,1.155708262,0.609089489,0.187412151,0,0.265500547,0,0,0,0,0,0.234265188,0,0,0,0,2.498828674
111,ADLIB,2017-11-16,Post_AB,Farmway,30.24125896,7.75940751,3.322355042,1.58111795,0.468679671,1.244571083,44.57341849,67.84594942,17.40814991,7.453668924,3.547221648,1.051477959,2.792182258,3.877084482,0,69.5,17,29,0.827380952,65.02553426,1.479199465,0.104426206,1.583625671,0.308890723,31.89257731,0.934058782,0.947439473,0.954978228,25.02812052,1.939435286,0.0578925,1.997327786,0.51528747,40.72899441,0.949021962,0.956854197,0.961702398,32.815331,8.760317708,14.53044697,18.71982557,4.345117583,2.624201838,0.17131288,1.152468463,0.677464569,2.60862794,1.907802523,2.024606759,1.238124903,0.794268805,7.047188911,1.168042361,0.576234231,0.747547111,0.241395421,0.988942532,0.802055755,0.373773556,0,3.239370815,0.615168977,0.17131288,0.646316773,0.186886778,1.339355241,0.109017287,0,0.101230338,0,0.490577792,0.436069148,0.225821523,0.389347454,0.42049525,0.046721694,0.17131288,0.023360847,0.365986606,0,2.086902352,0.731973213,0.155738981,0.186886778,0.124591185,0.365986606,0.319264912,0.319264912,0.59180813,0.739760162,0,0.038934745,0,0,0,0.887712194,0.08565644,0,0.350412708,0,0.272543218,0.093443389,0.404921352,0.179099829,0.070082542,0,0.038934745,0.132378134,0,0,0.070082542,0.272543218,0.08565644,0,0.272543218,0,0,3.200436069,0.093443389,0.054508644,0,0,0.256969319,0,0.584021181,0.280330167,0.661890671,0.046721694,0,0,0.272543218,0.140165083,0.163525931,0.256969319,0,0,0.210247625,0,0,0.179099829,0,0,0.155738981,0.233608472,3.854539791
266,ADLIB,2017-11-16,Post_AB,Ohau,,,,,,,,,,,,,,,0,70.5,18,23,0.839285714,58.81284765,1.335905783,0.0716625,1.407568283,0.287374374,28.49165945,0.949087727,0.959550832,0.965415866,20.82577501,2.017276286,0.0466875,2.063963786,0.533209174,42.17767185,0.969911006,0.975844345,0.979222848,31.4478331,4.853547637,3.954742519,3.320291847,11.25092524,0.687321561,0.44411547,0.645024849,1.935074548,8.237284551,3.954742519,2.188854817,0.518134715,0.317225336,0,1.342920588,3.225124247,1.586126679,0.042296711,0.486412181,0.348947869,1.77646188,0,2.36861584,0.88823094,0.137464312,2.506080152,4.007613408,0.14803849,0,0.190335201,1.226604631,0,0.867082584,0.359522047,5.953262134,0.719044094,0.539283071,1.321772232,0.317225336,0.645024849,0.856508406,0,0.274928624,0.211483557,0,3.584646294,0,0.380670403,0.084593423,0.14803849,0.074019245,0.401818759,0.169186846,0.253780269,0,0,0,1.300623876,0,0,0,0,1.765887702,0.211483557,0.391244581,1.33234641,0,2.294596595,0,0.338373691,0.370096225,0,0.105741779,0.126890134,0.042296711,0,0.549857249,0.169186846,0.761340806,0,0,0,0,0,0.507560537,0.454689648,0.454689648,0,0.676747383,0,0,0,0.433541292,0.126890134,0,0,0,0.708469916,0.042296711,0,0,0,0,0,0.74019245,0.126890134,6.21761658
274,ADLIB,2017-11-16,Post_AB,Ohau,41.60130079,10.31970811,3.641271492,2.580369801,1.412029474,2.444858195,61.95556614,67.14699483,16.65662789,5.8772306,4.164871635,2.279100268,3.946147776,4.038961242,0,51,13,27,0.607142857,58.6965845,1.220114074,0.039540278,1.259654352,0.271459907,25.6658276,0.968610216,0.975166188,0.978817016,23.51165981,1.862006143,0.033615,1.895621143,0.490234255,38.80091273,0.968286542,0.974426987,0.977947406,35.8809524,14.58607096,11.28214755,7.171015581,5.913272011,1.464238784,1.295288155,4.899568237,0.732119392,5.218697203,4.805706777,1.933546086,1.220198986,4.017270509,0,1.802140041,0.7133471,2.515487141,1.07002065,2.365308804,1.25774357,1.013703773,0,1.445466491,0.882297729,0,1.61441712,0,2.064952131,0.187722921,0.112633753,0,0,0.825980852,0.187722921,0.131406045,0.394218134,0.525624179,0.80720856,2.008635254,0.35667355,0.431762718,0,0,0.732119392,0.600713347,0.244039797,0,0.35667355,0,0,0,0.131406045,1.107565234,0.09386146,0,0,0,0,0,0.300356674,0,0,0.938614605,0.112633753,0.506851887,0,0.469307302,0,0.863525436,0,0.600713347,0.131406045,0.35667355,0,0,0,0,0,0,0.09386146,0,0,0,0.506851887,0.075089168,0,0,0,0.319128966,0.075089168,0,0.337901258,0.262812089,0,0,0.337901258,0,0,0,0,0,0,0,0,0,0,3.191289656
275,ADLIB,2017-11-16,Post_AB,Ohau,31.53169226,8.941557123,3.291939303,1.992297731,1.490972914,2.048021589,49.29839674,63.96088786,18.13762255,6.677578826,4.041303292,3.024384184,4.154337107,3.542886771,0,54.5,12,25,0.648809524,72.9969517,1.270032685,0.060359444,1.33039213,0.284321772,26.97991535,0.954630336,0.963997575,0.969238511,21.48900933,1.914517929,0.0205425,1.935060429,0.501199524,39.70238353,0.968314381,0.97385886,0.977157253,32.3937282,7.683557394,10.05170631,11.14270941,6.768355739,4.30196484,0.12409514,1.561530507,0.423991727,3.081695967,5.134436401,1.938986556,1.339193382,2.812823164,0.470527404,1.96483971,1.421923475,0.279214064,0.320579111,1.432264736,0.76008273,0.542916236,0.036194416,0.496380558,0.729058945,0.232678387,1.173733195,0.604963806,0.511892451,0.149948294,0.455015512,0,0.031023785,0.434332989,0.196483971,0.63598759,0.480868666,0.863495346,1.546018614,0.765253361,0.423991727,0.217166494,0.046535677,0.077559462,0.398138573,0.165460186,0.175801448,0.093071355,0.196483971,0.274043433,0.37745605,5.780765253,0.439503619,0,0.108583247,0,0.06204757,0.139607032,0.237849018,0.149948294,0,1.778697001,0,0.69803516,1.432264736,0.356773526,0.418821096,0.046535677,0.37745605,0,4.188210962,0.201654602,0.036194416,0,0.284384695,0.211995863,0.031023785,0.258531541,0.134436401,0.263702172,0.077559462,0.077559462,0.025853154,0,0,0.470527404,0.351602896,0.486039297,0.206825233,0.460186143,0,0,0,0,0.031023785,0.144777663,0.496380558,0,0,0.031023785,0.051706308,0.098241986,0,0,0,0,0.232678387,3.774560496
2,HA,2017-09-28,Pre_AB,Farmway,,,,,,,,,,,,,,,1,45.5,17,31,0.548192771,53.57704685,0.873703446,0.29101875,1.164722196,0.227410358,21.99106177,0.750138916,0.792551653,0.818039354,20.20357143,0.981455571,0.6442875,1.625743071,0.386220516,29.06712334,0.625605391,0.676505453,0.708933861,22.6952381,15.03043022,20.3273872,3.36201469,7.4795383,1.070304302,0.894018888,0.898216159,2.564533054,6.350472193,1.716684155,1.456453305,2.812172088,1.981112277,0.772298006,0.155299056,0.205666317,2.875131165,0.436516264,0.835257083,1.338929696,0.327387198,0.18887723,0.058761805,1.410283316,1.233997901,0.797481637,0,0.512067156,0.226652676,0.369359916,0.18887723,0.243441763,1.292759706,0.209863589,0.633788038,0.80587618,0.176285414,0.050367261,1.070304302,0.176285414,0.151101784,0.197271773,0.281217209,0.14270724,0.352570829,0.293809024,0.037775446,0.587618048,0.205666317,0.235047219,0,0.318992655,0.067156348,0.033578174,0.894018888,0.184679958,0.705141658,1.481636936,0.226652676,0.033578174,0.465897167,0,0.113326338,0.020986359,0.197271773,0.100734523,0.348373557,0,0.419727177,0,0,0,0.293809024,0,0.04616999,0,0.138509969,0,0,0.092339979,0,0.44910808,0.130115425,0.083945435,0.134312697,0.398740818,0.130115425,0.873032529,0.18887723,0.067156348,0,0,0,0,0.058761805,0.130115425,0,0.113326338,0.025183631,0.205666317,0,0.398740818,0.025183631,0.104931794,0.104931794,0.121720881,5.053515215
5,HA,2017-09-28,Pre_AB,Farmway,,,,,,,,,,,,,,,0,48,9,24,0.558139535,51.18956874,1.014592911,0.171965625,1.186558536,0.239377445,23.25499538,0.855071941,0.882463668,0.898321745,16.96012622,1.294467,0.302535,1.597002,0.397760773,30.81293178,0.818895986,0.85116425,0.870220411,21.6385542,8.919317004,8.5483607,13.1034859,6.486280072,0.992853636,1.12923463,1.423817577,4.5005728,5.089738694,1.832960559,1.642027167,2.591238885,1.511101413,0.027276199,1.876602477,0.474605859,1.942065354,0.343680105,1.592930009,0.801920244,0.791009765,2.793082756,0.545523976,1.832960559,1.221973706,1.331078501,0.561889695,0.545523976,0.141836234,0.840106923,2.438492172,0.032731439,0.463695379,0.152746713,0.212754351,0.561889695,0.174567672,0.23457531,0.736457367,0.196388631,0.174567672,0,0.332769625,0.103649555,0.267306748,0.201843871,0,0.114560035,0.120015275,0.185478152,0,0.190933392,0.021820959,0.752823087,1.434728056,0.174567672,0.267306748,3.000381867,0.180022912,0.070918117,0,0.049097158,1.167421308,1.56565381,0.141836234,1.418362337,0.065462877,0,0.316403906,0.016365719,0.032731439,0,0,0.196388631,0,0,0.163657193,0,0.261851508,0.360045824,0.4527849,0.169112432,0,0,0.278217228,0,0,0,0.289127707,0,0,0,0,0.201843871,0.060007637,0,0,0.141836234,0.016365719,0.463695379,0,0.403687742,0,0.240030549,0,0.076373357,3.218591457
